3500B988061102040D4EBBB3,17403132851,40.564884,-100.716028,9/29/2018,22:22:03,11,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,18:22:01,217496,43,9.1,236,2242,40.56263,-100.716285,26,9089,9/29/2018,                                                
3500B988061101040D4EBBB2,17403132850,40.565942,-100.716796,9/29/2018,22:40:48,10,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,18:40:45,225269,44,9.4,233,2117,40.562712,-100.715831,27,7773,9/29/2018,                                                
3500B988061118040DE464E2,17412941026,40.568983,-100.71681,9/29/2018,23:09:09,10,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,19:09:07,234493,45,9.9,234,2195,40.562581,-100.715871,28,9224,9/29/2018,                                                
3500B988061117040DE464E1,17412941025,40.567863,-100.716747,9/29/2018,23:28:09,10,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,19:28:07,242208,46,11.3,231,2249,40.568472,-100.716938,29,7715,9/29/2018,                                                
3500B988061116040DE464E0,17412941024,40.56652,-100.716651,9/29/2018,23:42:23,9,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,19:42:21,249821,47,11.8,233,2293,40.562544,-100.716112,30,7613,9/29/2018,                                                
3500B988061115040DE464DF,17412941023,40.564002,-100.716385,9/29/2018,23:58:10,11,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,19:58:07,257994,48,11.5,233,2250,40.562673,-100.716233,31,8173,9/29/2018,                                                
3500B988061114040DE464DE,17412941022,40.564737,-100.715179,9/30/2018,0:16:11,11,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,20:16:09,265942,49,11.7,231,2243,40.562476,-100.715583,32,7948,9/29/2018,                                                
3500B988061113040DE464DD,17412941021,40.564036,-100.715847,9/30/2018,0:37:39,11,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,20:37:37,273676,50,12.1,234,2327,40.562517,-100.715655,33,7734,9/29/2018,                                                
3500B988061112040DE464DC,17412941020,40.566362,-100.716001,10/1/2018,14:39:37,11,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,10:39:36,281157,51,11.5,233,2289,40.562514,-100.715436,34,7481,10/1/2018,                                                
3500B988061111040DE464DB,17412941019,40.565586,-100.715786,10/1/2018,14:53:24,11,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,10:53:22,288472,52,11.3,233,2246,40.56253,-100.715337,35,7315,10/1/2018,                                                
3500B988061110040DE464DA,17412941018,40.563154,-100.715327,10/1/2018,15:09:19,9,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,11:09:18,296637,53,11.1,236,2304,40.562665,-100.715197,36,8165,10/1/2018,                                                
3500B98806110F040DE464D9,17412941017,40.564755,-100.715402,10/1/2018,15:25:19,11,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,11:25:18,305029,54,10.4,236,2238,40.56255,-100.715036,37,8392,10/1/2018,                                                
3500B98806110E040DE464D8,17412941016,40.567898,-100.715761,10/1/2018,15:43:26,11,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,11:43:26,313567,55,10.4,232,2116,40.56265,-100.714921,38,8538,10/1/2018,                                                
3500B98806110D040DE464D7,17412941015,40.568192,-100.717426,10/1/2018,16:20:03,14,Client 1,Farm 2,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,12:20:02,322728,56,10.5,222,1948,40.569178,-100.717218,39,9161,10/1/2018,                                                
3500B98806110C040DE464D4,17412941012,40.569333,-100.720048,10/1/2018,17:14:56,18,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,13:14:55,10349,57,10,230,2080,40.569225,-100.722744,1,10349,10/1/2018,                                                
3500B98806110B040DE464D3,17412941011,40.569168,-100.721011,10/1/2018,17:36:39,13,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,13:36:39,19993,58,9.6,236,2150,40.569189,-100.722687,2,9644,10/1/2018,                                                
3500B98806110A040DE464D2,17412941010,40.56969,-100.720206,10/1/2018,17:55:36,17,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,13:55:35,28348,59,9.3,230,2033,40.569226,-100.722644,3,8355,10/1/2018,                                                
3500B988061109040DE464D1,17412941009,40.56975,-100.721519,10/1/2018,18:14:22,11,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,14:14:21,36505,60,9.1,233,2094,40.569124,-100.721425,4,8157,10/1/2018,                                                
3500B988061108040DE464D0,17412941008,40.573981,-100.722296,10/1/2018,18:57:49,15,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,14:57:49,45751,61,8.8,232,2085,40.569293,-100.721687,5,9246,10/1/2018,                                                
3500B988061107040DE464CF,17412941007,40.574837,-100.722527,10/1/2018,19:11:31,13,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,15:11:31,52556,62,9,232,2052,40.569265,-100.721784,6,6805,10/1/2018,                                                
3500B988061106040DE464CE,17412941006,40.575253,-100.722751,10/1/2018,19:26:06,12,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,15:26:05,60139,63,8.9,239,2147,40.569234,-100.721881,7,7583,10/1/2018,                                                
3500B988061105040DE464CD,17412941005,40.57564,-100.72291,10/1/2018,19:38:33,13,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,15:38:33,66740,64,8.8,234,2128,40.56931,-100.721994,8,6601,10/1/2018,                                                
3500B988061104040DE464CC,17412941004,40.575578,-100.723003,10/1/2018,19:51:30,12,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,15:51:29,73566,65,8.9,232,2091,40.569236,-100.722084,9,6826,10/1/2018,                                                
3500B988061103040DE464CB,17412941003,40.573956,-100.722858,10/1/2018,20:05:47,10,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,16:05:47,81194,66,8.9,239,2159,40.569287,-100.722193,10,7628,10/1/2018,                                                
3500B988061102040DE464CA,17412941002,40.573083,-100.722829,10/1/2018,20:19:25,12,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,16:19:25,88427,67,8.8,239,2200,40.569223,-100.722287,11,7233,10/1/2018,                                                
3500B988061101040DE464C9,17412941001,40.572186,-100.722796,10/1/2018,20:33:16,10,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,16:33:15,95689,68,9.3,232,2126,40.569241,-100.722392,12,7262,10/1/2018,                                                
3500B988061118040DE464B0,17412940976,40.570771,-100.722682,10/1/2018,20:58:14,11,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,16:58:13,103209,69,9.1,233,2106,40.569185,-100.722485,13,7520,10/1/2018,                                                
3500B988061117040DE464AF,17412940975,40.569531,-100.722597,10/1/2018,21:12:11,14,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,17:12:09,110641,70,9.2,231,2073,40.56926,-100.722599,14,7432,10/1/2018,                                                
3500B988061116040DE464AE,17412940974,40.56976,-100.72144,10/1/2018,21:27:44,13,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,17:27:43,118058,71,9.4,232,2092,40.569516,-100.72131,15,7417,10/1/2018,                                                
3500B988061115040DE464AD,17412940973,40.570134,-100.721406,10/1/2018,21:41:00,12,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,17:40:59,124612,72,9.3,233,2114,40.569323,-100.721222,16,6554,10/1/2018,                                                
3500B988061114040DE464AC,17412940972,40.569284,-100.721166,10/1/2018,21:55:52,12,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,17:55:51,131978,73,9.3,239,2229,40.569338,-100.72108,17,7366,10/1/2018,                                                
3500B988061113040DE464AB,17412940971,40.569406,-100.721031,10/1/2018,22:08:48,11,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,18:08:47,138830,74,9.6,231,2145,40.569257,-100.720964,18,6852,10/1/2018,                                                
3500B988061112040DE464AA,17412940970,40.569986,-100.721019,10/1/2018,22:22:12,13,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,18:22:11,145919,75,9.9,234,2217,40.569323,-100.720873,19,7089,10/1/2018,                                                
3500B988061111040DE464A9,17412940969,40.569852,-100.720895,10/1/2018,22:34:57,13,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,18:34:55,152638,76,10.2,231,2199,40.569324,-100.72077,20,6719,10/1/2018,                                                
3500B988061110040DE464A8,17412940968,40.569642,-100.72076,10/1/2018,22:47:35,10,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,18:47:33,159325,77,10.7,231,2242,40.569411,-100.72068,21,6687,10/1/2018,                                                
3500B98806110F040DE464A7,17412940967,40.569736,-100.720672,10/1/2018,23:00:29,10,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,19:00:27,166168,78,11.1,231,2245,40.569375,-100.720574,22,6843,10/1/2018,                                                
3500B98806110E040DE464A6,17412940966,40.569921,-100.720599,10/1/2018,23:13:25,7,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,19:13:23,173048,79,11.4,233,2214,40.569347,-100.720466,23,6880,10/1/2018,                                                
3500B98806110D040DE464A5,17412940965,40.571525,-100.720745,10/1/2018,23:27:40,11,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,19:27:40,180649,80,11.8,239,2430,40.569458,-100.720382,24,7601,10/1/2018,                                                
3500B98806110C040DE464A4,17412940964,40.571644,-100.720664,10/1/2018,23:40:35,11,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,19:40:34,187516,81,12,235,2347,40.569373,-100.72027,25,6867,10/1/2018,                                                
3500B98806110B040DE464A3,17412940963,40.572782,-100.720802,10/1/2018,23:54:46,11,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,19:54:46,194921,82,12.2,239,2451,40.569337,-100.720346,26,7405,10/1/2018,                                                
3500B98806110A040DE464A2,17412940962,40.57459,-100.720716,10/2/2018,15:22:58,10,Client 2,Farm 1,Field Name,PHY 430,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,11:22:55,203202,83,11,232,2246,40.569285,-100.720216,27,8281,10/2/2018,                                                
3500B988061109040DE464A1,17412940961,40.572105,-100.720234,10/2/2018,15:41:48,10,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,11:41:45,211486,84,10.6,239,2353,40.569278,-100.720178,28,8284,10/2/2018,                                                
3500B988061108040DE464A0,17412940960,40.575983,-100.720765,10/2/2018,16:08:31,11,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,12:08:27,219551,85,10.3,232,2153,40.569367,-100.719712,29,8065,10/2/2018,                                                
3500B988061107040DE4649F,17412940959,40.571276,-100.719945,10/2/2018,16:34:47,9,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,12:34:45,228296,86,10.3,239,2261,40.56944,-100.719625,30,8745,10/2/2018,                                                
3500B988061106040DE4649E,17412940958,40.571396,-100.719864,10/2/2018,16:47:46,11,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,12:47:44,235140,87,9.7,239,2167,40.569497,-100.719532,31,6844,10/2/2018,                                                
3500B988061105040DE4649D,17412940957,40.571986,-100.719854,10/2/2018,17:01:10,10,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,13:01:08,242221,88,9.6,239,2179,40.569426,-100.719421,32,7081,10/2/2018,                                                
3500B988061104040DE4649C,17412940956,40.570908,-100.719589,10/2/2018,17:13:02,10,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,13:13:00,248448,89,9.5,232,2048,40.56953,-100.719338,33,6227,10/2/2018,                                                
3500B988061103040DE4649B,17412940955,40.570423,-100.719414,10/2/2018,17:25:23,14,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,13:25:20,254980,90,9.3,231,2039,40.569446,-100.719223,34,6532,10/2/2018,                                                
3500B988061102040DE4649A,17412940954,40.570662,-100.719349,10/2/2018,17:38:22,13,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,13:38:20,261881,91,9.4,232,2072,40.569481,-100.719127,35,6901,10/2/2018,                                                
3500B988061101040DE46499,17412940953,40.57216,-100.719478,10/2/2018,17:52:31,10,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,13:52:28,269427,92,9.1,239,2170,40.569539,-100.719035,36,7546,10/2/2018,                                                
3500B988061118040D4EBBB1,17403132849,40.572526,-100.719431,10/2/2018,18:17:43,11,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,14:17:42,276393,93,9.3,236,2168,40.569338,-100.718621,37,6966,10/2/2018,                                                
3500B988061117040D4EBBB0,17403132848,40.571815,-100.719025,10/2/2018,18:34:27,11,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,14:34:24,282855,94,9.2,232,2116,40.569523,-100.718662,38,6462,10/2/2018,                                                
3500B988061116040D4EBBAF,17403132847,40.574145,-100.719476,10/2/2018,18:51:21,10,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,14:51:20,290542,95,9.1,233,2077,40.569427,-100.718916,39,7687,10/2/2018,                                                
3500B988061115040D4EBBAE,17403132846,40.575805,-100.719831,10/2/2018,19:06:14,11,Client 2,Farm 1,Field Name,DP 1646 B2XF,1N0C690PPJ4070999       ,Vikki,9999,Farmer ID,15:06:12,298199,96,9,239,2149,40.569428,-100.718815,40,7657,10/2/2018,                                                
